181,2018-01-31,0.5,6.3,0.6,8,0.1,3,0.1,-1,-0.1,2.6,-0.1,3.3,,,0.3,4.7,0.3,4.9,,,0.3,4.4,0.3,4.4
182,2018-02-28,0.5,6.2,0.7,8.1,0.2,2.7,-0.2,-1.1,0,2.8,0.1,3.4,,,0.3,4.7,0.3,4.9,,,0.1,3.9,0.1,3.9
183,2018-03-31,0.5,6.1,0.6,8.1,0.1,2.5,-0.2,-1.2,0.5,3.3,0.4,3.9,,,0.4,4.8,0.4,5,,,0,3.7,0,3.7
184,2018-04-30,0.4,6,0.5,8.1,0.1,2.2,-0.2,-1.4,0.4,3.3,0.5,4,,,0.4,4.8,0.3,5,,,-0.2,2.5,-0.2,2.5
185,2018-05-31,0.4,5.8,0.5,7.9,0.1,2,0,-1.4,0.1,3.2,0,3.8,,,0.3,4.6,0.3,4.7,,,0.2,2.3,0.2,2.3
186,2018-06-30,0.4,5.6,0.6,7.8,0,1.6,0,-1.3,0.5,2.9,0.5,3.1,,,0.4,4.4,0.4,4.4,,,0.2,1.8,0.2,1.8
187,2018-07-31,0.4,5.5,0.6,7.6,0.1,1.6,-0.1,-1.3,0.5,3,0.6,3.4,,,0.4,4.3,0.4,4.4,,,0.2,1.9,0.2,1.9
188,2018-08-31,0.4,5.4,0.5,7.5,0.1,1.5,-0.2,-1.4,0.6,3.3,0.7,3.8,,,0.4,4.4,0.5,4.5,,,0.7,2.3,0.9,2.4
189,2018-09-30,0.4,5.3,0.5,7.3,0.1,1.4,-0.1,-1.4,0.5,3.7,0.7,4.4,,,0.4,4.4,0.4,4.6,,,0.1,2.1,0,2.1
190,2018-10-31,0.3,5.1,0.4,7,0,1.3,-0.3,-1.6,0.5,4.2,0.7,4.8,,,0.3,4.4,0.4,4.6,,,0.3,2,0.3,1.9
191,2018-11-30,0.3,4.9,0.4,6.8,0,1.1,-0.5,-1.8,0.5,4.1,0.5,4.5,,,0.3,4.3,0.3,4.4,,,0.2,1.9,0.1,1.8
192,2018-12-31,0.3,4.7,0.4,6.5,0.1,1.1,-0.5,-2.2,0.1,4.2,0.3,4.8,,,0.2,4.1,0.2,4.3,,,0.5,2.6,0.5,2.5
193,2019-01-31,0.2,4.4,0.3,6.2,0,1,-0.6,-2.8,0.1,4.4,0.1,5.1,,,0.2,4,0.2,4.3,,,0.5,2.8,0.5,2.6
194,2019-02-28,0.3,4.2,0.4,5.9,0,0.8,-0.1,-2.7,0.1,4.5,0.1,5.1,,,0.2,3.9,0.2,4.1,,,0.5,3.3,0.6,3.1
195,2019-03-31,0.2,4,0.3,5.6,0,0.7,-0.3,-2.8,-0.1,4,0.1,4.9,,,0.1,3.6,0.2,3.9,,,0.6,3.9,0.7,3.9
196,2019-04-30,0.3,3.8,0.4,5.5,0,0.6,-0.2,-2.9,0,3.5,0,4.4,,,0.2,3.4,0.1,3.6,,,0.1,4.2,0.1,4.2
197,2019-05-31,0.2,3.7,0.3,5.3,0,0.5,-0.4,-3.2,0,3.4,0.1,4.5,,,0.1,3.2,0.2,3.6,,,0,4,0.1,4.1
198,2019-06-30,0.2,3.4,0.3,4.9,0,0.5,-0.3,-3.5,0,2.9,0,4,,,0.1,2.9,0.1,3.3,,,0,3.8,0,3.9
199,2019-07-31,0.2,3.2,0.2,4.6,0.1,0.5,0,-3.4,0.2,2.7,0,4,,,0.2,2.7,0.1,3.3,,,0.3,3.9,0.4,4.1
200,2019-08-31,0.2,3.1,0.4,4.4,-0.1,0.4,-0.4,-3.6,0.4,2.4,0,4,0.5,,0.2,2.5,0.1,3.3,0.3,,0.2,3.5,0.3,3.6
201,2019-09-30,0.3,3,0.5,4.5,-0.1,0.1,-0.7,-4.3,0.4,2.3,0,4,0.4,,0.3,2.3,0.1,3.3,0.3,,0.3,3.7,0.3,3.8
202,2019-10-31,0.3,3,0.5,4.6,0,0.1,-0.7,-4.6,0.1,1.9,0,4,0.1,,0.2,2.2,0.1,3.3,0.2,,0.5,3.9,0.5,4.1
203,2019-11-30,0.3,3,0.5,4.6,0,0,-0.9,-5,0.2,1.6,0,4,0.2,,0.2,2.1,0.1,3.3,0.2,,0.5,4.2,0.4,4.4
204,2019-12-31,0.3,3,0.4,4.7,0,-0.1,-0.5,-4.9,0.1,1.6,0,4,0.1,,0.2,2.1,0.1,3.3,0.2,,0.4,4,0.2,4.1
